id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label,cluster_id
1888409,1917253,2,0.7073819204430023,0.2222222222222222,30,0.119047619047619,0.5,0,-1,1.0
1888409,1921690,1,0.4024296043818446,0.05,90,0.0833333333333333,0.5,2,-1,1.0
1888409,1925054,1,0.4024296043818446,0.0588235294117647,72,0.0833333333333333,0.5,0,-1,1.0
1888410,1896404,3,2.164042561333445,0.6,16,0.75,1.0,3,-1,-1.0
1888410,1896875,3,2.164042561333445,0.6,16,0.75,1.0,2,-1,-1.0
1888410,1905356,3,2.164042561333445,0.6,16,0.75,1.0,0,-1,-1.0
1888413,1892200,1,0.4024296043818446,0.0769230769230769,45,0.0833333333333333,0.5,2,-1,1.0
1888413,1892964,1,0.4342944819032517,0.1,18,0.1,0.5,0,-1,1.0
1888413,1894031,1,0.4342944819032517,0.0909090909090909,27,0.1,0.5,0,-1,1.0
1888413,1895053,1,0.4342944819032517,0.0909090909090909,27,0.1,0.5,0,-1,1.0
1888413,1896465,4,1.9131786341581267,0.4,45,0.4944444444444444,1.0,4,-1,-1.0
1888413,1897287,8,4.311836461609309,0.8,81,1.25,1.0,7,-1,-1.0
1888413,1897559,4,1.9131786341581272,0.4,45,0.4944444444444444,1.0,5,-1,-1.0
1888413,1897684,1,0.4024296043818446,0.0526315789473684,99,0.0833333333333333,0.5,2,-1,1.0
1888413,1900329,5,2.5318810973490047,0.5,54,0.6944444444444443,1.0,5,-1,-1.0
1888413,1903537,4,2.1002190868144868,0.2666666666666666,90,0.5944444444444444,1.0,0,-1,-1.0
1888413,1909252,1,0.4342944819032517,0.0909090909090909,27,0.1,0.5,0,-1,1.0
1888413,1910774,1,0.4024296043818446,0.0909090909090909,27,0.0833333333333333,0.5,3,-1,1.0
1888413,1918870,5,2.5318810973490047,0.5,54,0.6944444444444443,1.0,5,-1,-1.0
1888413,1920382,5,2.5318810973490047,0.5,54,0.6944444444444443,1.0,0,-1,-1.0
1888413,1926726,1,0.4342944819032517,0.1,18,0.1,0.5,0,-1,1.0
1888424,1904439,4,2.211687824802393,0.6666666666666666,25,0.653968253968254,1.0,10,-1,-1.0
1888424,1904697,4,2.211687824802393,0.6666666666666666,25,0.653968253968254,1.0,10,-1,-1.0
1888435,1889836,12,4.368239886198449,0.48,342,0.7738159501317394,1.0,6,-1,-1.0
1888435,1895271,2,0.8513268733274981,0.0833333333333333,133,0.1909090909090909,0.5,0,-1,1.0
1888435,1896177,12,4.36823988619845,0.48,342,0.7738159501317396,1.0,9,-1,-1.0
1888435,1896512,4,1.4770774922754202,0.2,95,0.2666666666666666,0.5,0,-1,1.0
1888435,1897267,12,4.344946769390788,0.5454545454545454,285,0.7627048390206286,1.0,0,-1,-1.0
1888435,1897297,12,4.344946769390788,0.5454545454545454,285,0.7627048390206284,1.0,0,-1,-1.0
1888435,1904025,4,1.9993255324385788,0.16,190,0.5435406698564593,1.0,0,-1,-1.0
1888435,1904408,4,1.4770774922754202,0.2,95,0.2666666666666666,0.5,0,-1,1.0
1888435,1904698,4,1.8122850797822188,0.2,95,0.4435406698564593,1.0,7,-1,-1.0
1888435,1904986,18,8.289068066264932,0.9,361,2.0343156843156844,1.0,16,-1,-1.0
1888435,1906061,12,4.344946769390788,0.5454545454545454,285,0.7627048390206284,1.0,0,-1,-1.0
1888435,1906071,4,1.8122850797822188,0.2,95,0.4435406698564593,1.0,4,-1,-1.0
1888435,1906416,12,4.324344897208363,0.6,247,0.7524484287642181,1.0,0,-1,-1.0
1888435,1906434,12,4.324344897208363,0.6,247,0.7524484287642181,1.0,9,-1,-1.0
1888435,1906444,12,4.368239886198449,0.48,342,0.7738159501317394,1.0,0,-1,-1.0
1888435,1906462,12,4.324344897208363,0.6,247,0.7524484287642181,1.0,0,-1,-1.0
1888435,1906472,12,4.324344897208363,0.6,247,0.7524484287642181,1.0,6,-1,-1.0
1888435,1906477,12,4.4141145139592295,0.3428571428571428,532,0.7936572199730094,1.0,6,-1,-1.0
1888435,1908837,3,0.9920541410228004,0.1304347826086956,133,0.1468253968253968,0.5,0,-1,1.0
1888435,1915045,3,0.9920541410228004,0.1304347826086956,133,0.1468253968253968,0.5,0,-1,1.0
1888435,1915076,3,0.9920541410228004,0.1071428571428571,228,0.1468253968253968,0.5,3,-1,1.0
1888435,1915688,2,1.249862498521946,0.1,57,0.3859649122807017,1.0,4,-1,-1.0
1888435,1916267,3,0.9920541410228004,0.1304347826086956,133,0.1468253968253968,0.5,0,-1,1.0
1888435,1916271,3,0.9920541410228004,0.1071428571428571,228,0.1468253968253968,0.5,3,-1,1.0
1888435,1917449,2,1.249862498521946,0.1,57,0.3859649122807017,1.0,0,-1,-1.0
1888435,1923560,1,0.4170323914242463,0.0476190476190476,57,0.0909090909090909,0.5,0,-1,1.0
1888435,1954344,1,0.3001016285004131,0.04,133,0.0357142857142857,0.5,2,-1,1.0
1888435,1954699,1,0.3001016285004131,0.04,133,0.0357142857142857,0.5,2,-1,1.0
1888435,1954705,1,0.3001016285004131,0.04,133,0.0357142857142857,0.5,2,-1,1.0
1888435,1955929,1,0.3001016285004131,0.04,133,0.0357142857142857,0.5,2,-1,1.0
1888435,1955960,1,0.3001016285004131,0.04,133,0.0357142857142857,0.5,2,-1,1.0
1888441,1895813,2,1.8204784532536744,0.5,9,0.6666666666666666,1.0,3,-1,-1.0
1888441,1895818,2,1.8204784532536744,0.5,9,0.6666666666666666,1.0,3,-1,-1.0
1888441,1897363,2,1.8204784532536744,0.5,9,0.6666666666666666,1.0,3,-1,-1.0
1888444,1888842,5,2.313524382691186,0.7142857142857143,36,0.5797979797979798,1.0,6,-1,-1.0
1888444,1888847,5,2.313524382691186,0.7142857142857143,36,0.5797979797979798,1.0,6,-1,-1.0
1888444,1891011,1,0.4170323914242463,0.0357142857142857,138,0.0909090909090909,0.5,2,-1,1.0
1888444,1896224,5,2.313524382691186,0.7142857142857143,36,0.5797979797979798,1.0,6,-1,-1.0
1888444,1897496,5,2.4546026178181872,0.4166666666666667,66,0.6555555555555554,1.0,7,-1,-1.0
1888444,1899412,1,0.4170323914242463,0.1,30,0.0909090909090909,0.5,2,-1,1.0
1888444,1899446,1,0.4170323914242463,0.0714285714285714,54,0.0909090909090909,0.5,4,-1,1.0
1888444,1902982,5,2.437340527339181,0.4545454545454545,60,0.6464646464646464,1.0,6,-1,-1.0
1888444,1903003,2,0.7802707381644454,0.1428571428571428,60,0.1555555555555555,0.5,3,-1,1.0
1888444,1904337,2,0.7802707381644454,0.1428571428571428,60,0.1555555555555555,0.5,3,-1,1.0
1888444,1906019,1,0.3459762562611936,0.0909090909090909,36,0.0555555555555555,0.5,2,-1,1.0
1888444,1906767,1,0.3459762562611936,0.1428571428571428,12,0.0555555555555555,0.5,2,-1,1.0
1888444,1926694,1,0.3459762562611936,0.1111111111111111,24,0.0555555555555555,0.5,2,-1,1.0
1888444,1926738,1,0.3459762562611936,0.1428571428571428,12,0.0555555555555555,0.5,2,-1,1.0
1888448,1895332,6,2.889658152327496,0.75,49,0.7532467532467533,1.0,7,-1,-1.0
1888448,1896393,6,2.889658152327496,0.75,49,0.7532467532467533,1.0,7,-1,-1.0
1888449,1888806,6,2.286467425007585,0.4285714285714285,99,0.4693084693084692,1.0,6,-1,-1.0
1888449,1890757,6,2.3956107820598103,0.2608695652173913,198,0.5248640248640248,1.0,9,-1,-1.0
1888449,1890832,1,0.3459762562611936,0.0714285714285714,44,0.0555555555555555,0.5,2,-1,1.0
1888449,1893229,1,0.3069276764301348,0.0588235294117647,77,0.0384615384615384,0.5,2,-1,1.0
1888449,1896668,2,0.5173422392137623,0.0952380952380952,132,0.0419580419580419,0.5,3,-1,1.0
1888449,1896693,2,0.6320080509672681,0.1176470588235294,88,0.0906593406593406,0.5,5,-1,1.0
1888449,1896799,3,0.8242699156438972,0.1666666666666666,110,0.0804195804195804,0.5,0,-1,1.0
1888449,1898023,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,3,-1,1.0
1888449,1898341,3,0.8242699156438972,0.1428571428571428,143,0.0804195804195804,0.5,7,-1,1.0
1888449,1898938,5,1.8765487353396215,0.4166666666666667,66,0.3752913752913752,1.0,5,-1,-1.0
1888449,1899262,1,0.3459762562611936,0.0714285714285714,44,0.0555555555555555,0.5,2,-1,1.0
1888449,1899516,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,0,-1,1.0
1888449,1899530,3,0.8242699156438972,0.1428571428571428,143,0.0804195804195804,0.5,4,-1,1.0
1888449,1900000,1,0.3459762562611936,0.0714285714285714,44,0.0555555555555555,0.5,2,-1,1.0
1888449,1900772,5,1.9140787453728965,0.4166666666666667,66,0.3866966366966367,1.0,9,-1,-1.0
1888449,1901611,5,1.6253657852185093,0.3333333333333333,99,0.247086247086247,0.5,10,-1,1.0
1888449,1904355,3,0.8242699156438972,0.1764705882352941,99,0.0804195804195804,0.5,4,-1,1.0
1888449,1904822,5,1.8765487353396215,0.4166666666666667,66,0.3752913752913752,1.0,0,-1,-1.0
1888449,1904844,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,3,-1,1.0
1888449,1906379,2,0.5173422392137623,0.1176470588235294,88,0.0419580419580419,0.5,0,-1,1.0
1888449,1907015,3,0.8242699156438972,0.1578947368421052,121,0.0804195804195804,0.5,4,-1,1.0
1888449,1907839,5,1.914078745372897,0.4166666666666667,66,0.3866966366966367,1.0,6,-1,-1.0
1888449,1908376,2,0.5600125457074517,0.1176470588235294,88,0.0576923076923076,0.5,3,-1,1.0
1888449,1908794,1,0.3459762562611936,0.0476190476190476,121,0.0555555555555555,0.5,2,-1,1.0
1888449,1911029,1,0.3069276764301348,0.0714285714285714,44,0.0384615384615384,0.5,2,-1,1.0
1888449,1916140,1,0.2642573699364454,0.0714285714285714,44,0.0227272727272727,0.5,2,-1,1.0
1888449,1916908,1,0.2642573699364454,0.0714285714285714,44,0.0227272727272727,0.5,2,-1,1.0
1888449,1919371,4,1.361108415282064,0.2666666666666666,88,0.2243589743589743,0.5,5,-1,1.0
1888449,1927168,2,0.5173422392137623,0.1052631578947368,110,0.0419580419580419,0.5,5,-1,1.0
1888449,1927251,1,0.3459762562611936,0.0625,66,0.0555555555555555,0.5,2,-1,1.0
1888449,1927934,2,0.5600125457074517,0.1818181818181818,22,0.0576923076923076,0.5,3,-1,1.0
1888449,1931056,1,0.3459762562611936,0.0625,66,0.0555555555555555,0.5,2,-1,1.0
1888449,1931069,1,0.3459762562611936,0.0625,66,0.0555555555555555,0.5,2,-1,1.0
1888449,1931071,1,0.3459762562611936,0.0625,66,0.0555555555555555,0.5,0,-1,1.0
1888449,1931781,1,0.3459762562611936,0.0625,66,0.0555555555555555,0.5,0,-1,1.0
1888449,1932993,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,0,-1,1.0
1888449,1932996,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,5,-1,1.0
1888449,1933108,2,0.5173422392137623,0.1428571428571428,55,0.0419580419580419,0.5,5,-1,1.0
1888449,1933435,1,0.2530848692773169,0.0714285714285714,44,0.0192307692307692,0.5,4,-1,1.0
1888449,1944135,2,0.5173422392137623,0.1052631578947368,110,0.0419580419580419,0.5,5,-1,1.0
1888449,1944220,2,0.5173422392137623,0.1052631578947368,110,0.0419580419580419,0.5,3,-1,1.0
1888449,1971098,2,0.5173422392137623,0.1333333333333333,66,0.0419580419580419,0.5,3,-1,1.0
1888449,1980748,2,0.5173422392137623,0.1333333333333333,66,0.0419580419580419,0.5,5,-1,1.0
1888460,1888480,4,2.4853397382384474,0.4444444444444444,40,0.8,1.0,8,-1,-1.0
1888460,1890412,2,1.8204784532536744,0.2222222222222222,24,0.6666666666666666,1.0,3,-1,-1.0
1888460,1897395,4,2.4853397382384474,0.4444444444444444,40,0.8,1.0,8,-1,-1.0
1888460,1897429,4,2.4853397382384474,0.4444444444444444,40,0.8,1.0,8,-1,-1.0
1888460,1905879,4,2.4853397382384474,0.4444444444444444,40,0.8,1.0,5,-1,-1.0
1888463,1896286,4,1.924218380269367,0.6666666666666666,25,0.5,1.0,5,-1,-1.0
1888463,1897547,4,1.9242183802693675,0.6666666666666666,25,0.5,1.0,5,-1,-1.0
1888464,1906158,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,0,-1,-1.0
1888464,1929469,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,0,-1,-1.0
1888465,1888475,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,5,-1,-1.0
